"field" "block_n" "trt_id" "entropy" "lower_ci" "upper_ci" "sigma" "mean_post" "posterior_prob"
"2112" 24 10 12 2.01292163399889 -2.1842632425 4.414426215 1.81118821232764 1.931116284859 0.983333333333333
"2113" 24 10 13 2.30618804399409 -0.55512759125 7.6197858525 2.42844105612876 3.88527851551667 1
"2114" 24 10 14 1.66126928734439 1.4106127575 6.436469845 1.27421557520176 3.32887436296667 1
"2115" 24 10 15 1.96255615409254 1.1476520375 7.18081394999999 1.72222596685215 3.56046980353333 1
"2116" 24 12 1 0.980184426836442 -3.68499889 -1.38763069 0.644839322019519 -2.36197861526667 NA
"2117" 24 12 2 1.64560996218083 -3.50484313 1.079923705 1.25441763493344 -1.595537018671 0.783333333333333
"2118" 24 12 3 2.10070454789406 -5.400649895 0.254016927 1.97736670918611 -2.555492134687 0.48
"2119" 24 12 4 2.16397738165447 -5.8760248325 0.1204925405 2.10652326855461 -2.58172587908433 0.553333333333333
"2120" 24 12 5 2.15609714276603 -5.55399668 2.8637818325 2.08998859612301 -2.17125633595 0.436666666666667
"2121" 24 12 6 1.73469656314806 -1.2789059 2.9983486125 1.37129840232633 1.04963206957367 1
"2122" 24 12 7 1.33592443640623 -3.976898845 -0.835316618750001 0.920338173306955 -2.40668787953333 0.5
"2123" 24 12 8 1.81916305703076 -0.1372614795 4.4411746475 1.4921596854352 1.636683808084 1
"2124" 24 12 9 1.90943960049975 -3.2090360925 2.5405805725 1.63313432517419 -0.896875722071 0.776666666666667
"2125" 24 12 10 1.10825255398882 -0.29554205875 2.647499545 0.732943999385081 1.371269098649 1
"2126" 24 12 11 1.81848058100722 -0.056123335825 4.56532236 1.49114166965179 2.503667700079 1
"2127" 24 12 12 1.85819421726828 -1.01367714575 4.9940100375 1.55155194378208 2.22009807617 1
"2128" 24 12 13 2.22346513247995 -1.31702762 6.2737466475 2.23563789566799 3.15509596613333 1
"2129" 24 12 14 1.85572391658337 1.2490811125 7.3591317675 1.5477238741409 4.05535830776667 1
"2130" 24 12 15 1.95087258449641 -2.71324413 3.8932043325 1.70222131036843 1.41538289381333 0.916666666666667
"2131" 24 15 1 1.94764572840836 -6.21811218 1.1104315925 1.6967373399201 -2.97889580076333 NA
"2132" 24 15 2 2.1753045797115 -5.0184520175 3.6153112225 2.13051992569881 -0.0191205971683333 0.866666666666667
"2133" 24 15 3 2.08860009435939 -3.2234894225 3.1171951125 1.95357604272111 -1.02732846421433 0.676666666666667
"2134" 24 15 4 2.33154441514581 -5.9318151525 2.5472956225 2.49080482698822 -1.71976915967333 0.663333333333333
"2135" 24 15 5 1.99835924625452 -3.6839022125 2.39388443 1.78500410161028 -0.652155295656667 0.85
"2136" 24 15 6 1.9526136466306 -2.48906234 3.186885425 1.70518756490334 0.0433707733166667 0.916666666666667
"2137" 24 15 7 1.87913038859676 -2.4777798 4.377147925 1.58437792728552 0.570467508721 0.92
"2138" 24 15 8 1.90106964928906 -3.030528565 3.4552781725 1.61952211678012 0.0710668192266667 0.923333333333333
"2139" 24 15 9 1.95369574479668 -4.826733635 2.35668153 1.70703374393347 -0.692461350526333 0.833333333333333
"2140" 24 15 10 1.94344183868113 -2.9199345 4.1214483275 1.68961941521502 0.889450576393567 0.97
"2141" 24 15 11 1.79366599267743 -0.94562018375 4.483956845 1.45459492452319 2.48262803644133 0.973333333333333
"2142" 24 15 12 1.80199002188107 -2.18664053 3.5277836175 1.46675354932304 0.256218422381 0.97
"2143" 24 15 13 1.88196957189015 0.2839689325 6.4597758075 1.58888265847983 2.89964703528333 0.976666666666667
"2144" 24 15 14 1.72849724036092 1.7071608425 7.03339711 1.36282357712307 4.0332697472 0.996666666666667
"2145" 24 15 15 1.85176475139932 1.49584156 7.030223325 1.54160829394844 4.01442812403333 1
"2146" 24 20 1 2.06430128226647 -7.2197208775 -0.92732783025 1.90667854969519 -3.46151208756667 NA
"2147" 24 20 2 1.869640024016 -3.8556346675 1.48411128749999 1.5694127280427 -1.81640351684033 0.643333333333333
"2148" 24 20 3 1.99151085387608 -4.524744765 2.8021360575 1.77282145650655 -0.895281027759333 0.926666666666667
"2149" 24 20 4 2.19142208260846 -5.3801847675 2.5518419425 2.16513680623253 -2.17923672516 0.603333333333333
"2150" 24 20 5 1.98184493136732 -6.258900325 1.09881101 1.75576805289981 -2.00287243501267 0.64
"2151" 24 20 6 1.64300378138859 -2.0756425 3.2620468475 1.2511526522035 0.39696971112 0.996666666666667
"2152" 24 20 7 2.06593831371644 -2.28058852 5.678607055 1.90980239866791 1.73754270984 0.996666666666667
"2153" 24 20 8 2.21155680895716 -4.1944303725 4.736143785 2.20917308483436 0.364915977506333 0.866666666666667
"2154" 24 20 9 1.82003339542543 -4.15601366 2.218473215 1.49345893461162 -1.22498971932333 0.74
"2155" 24 20 10 1.91607538127923 -1.9912602225 4.2464804575 1.64400748258533 1.68019975851 0.996666666666667
"2156" 24 20 11 2.36420093050671 -2.29672611 6.2477742825 2.57348856645737 1.70570999596 0.86
"2157" 24 20 12 1.85050213210296 -1.5170438375 4.344375795 1.5396630578738 1.38941827713367 0.996666666666667
"2158" 24 20 13 1.88526817258381 -0.3710416115 6.758668375 1.5941324015622 3.52331488146667 1
"2159" 24 20 14 2.06565286304443 0.459053576 7.2117734475 1.90925732208974 3.07629481041333 1
"2160" 24 20 15 1.9861847477094 -0.41958413475 6.111776285 1.76340432180585 3.01838317557 0.993333333333333
"2161" 25 4 1 1.95087796614162 -5.8964783875 0.21242537175 1.70223047114423 -2.60563159067267 NA
"2162" 25 4 2 2.16827337306479 -5.7657785125 2.4458433875 2.11559234080231 -1.1316314485 0.62
"2163" 25 4 3 1.88483982146102 -6.0281231975 -0.159875093500001 1.59344969938669 -3.56582224187933 0.42
"2164" 25 4 4 1.92350435029446 -4.7688146875 2.47553696 1.65626624182594 -1.24394008109 0.7
"2165" 25 4 5 1.79912924584224 -4.8975478575 1.276826615 1.46256349217944 -1.86774115203267 0.54
"2166" 25 4 6 1.81733557687645 -3.8334493725 2.8125635425 1.48943528337657 -0.434375808736667 0.853333333333333
"2167" 25 4 7 1.80072878610627 -2.3478583825 3.21072907249999 1.46490479337746 -0.356862436942 0.713333333333333
"2168" 25 4 8 2.25480449988439 -2.98807063 5.64733435 2.30681080489335 1.17681041544083 0.893333333333333
"2169" 25 4 9 1.7249650053544 -2.65702045 2.949680665 1.35801825573467 -0.0750257036466667 0.836666666666667
"2170" 25 4 10 2.15592850830109 -3.2858127575 4.12257596749999 2.08963618172981 0.591769668163333 0.936666666666667
"2171" 25 4 11 1.86045495902363 -1.5503744525 4.7720546725 1.55506356999133 1.37708045445 0.996666666666667
"2172" 25 4 12 1.72646939098855 -1.102881535 3.9074422825 1.36006277637766 1.57671157172333 0.986666666666667
"2173" 25 4 13 1.77517397744638 -0.5845265505 4.8401511775 1.4279437098126 2.20927756368 0.996666666666667
"2174" 25 4 14 1.93065487629542 -0.32202654525 5.8199616625 1.66815186022169 2.41156361202333 1
"2175" 25 4 15 1.72760162811826 1.4416310675 6.7022313925 1.36160356205458 4.37857160496667 1
"2176" 25 6 1 1.94106069208465 -5.9235952125 0.221219635749999 1.68560096984756 -2.95132112930333 NA
"2177" 25 6 2 1.87112701108842 -4.42464118 1.1489928 1.57174816042914 -1.84604171570067 0.73
"2178" 25 6 3 2.00229330489976 -5.547035975 1.374089755 1.79204024365096 -1.50322777654833 0.66
"2179" 25 6 4 2.26547262824643 -7.927460475 0.727618532999999 2.33155189458116 -2.92758548532 0.61
"2180" 25 6 5 1.95332682238389 -4.505532185 2.0037063675 1.7064040970785 -1.005411435125 0.836666666666667
"2181" 25 6 6 1.94661389077315 -4.016228025 3.51072169 1.69498748541382 -0.615633418952667 0.806666666666667
"2182" 25 6 7 2.45456055726355 -6.72162963 3.8696424025 2.81685784414577 -0.855558116665 0.776666666666667
"2183" 25 6 8 2.13923554022721 -3.0275902775 4.9468110525 2.05504348235779 0.9014383553412 0.9
"2184" 25 6 9 1.89339722994611 -3.2349104625 3.54983606 1.60714400969986 0.0273530144343333 0.906666666666667
"2185" 25 6 10 2.47292121834615 -4.6795583875 5.5908562825 2.86905493654609 0.135730829613333 0.823333333333333
"2186" 25 6 11 1.82445643969996 -3.571288425 2.5009079875 1.50007919967147 -0.285450954009667 0.876666666666667
"2187" 25 6 12 2.10565436649907 -1.7028138675 6.4232133775 1.98717857916733 1.8827242827 0.983333333333333
"2188" 25 6 13 1.7115746263684 -1.5537866025 4.05647582 1.33995508288205 1.54774606927333 0.946666666666667
"2189" 25 6 14 1.8775915035087 1.1774944825 7.20000901 1.58194162679341 4.0608157551 1
"2190" 25 6 15 1.85050276921724 1.1696146825 6.5940883425 1.53966403881544 3.72960419433333 1
"2191" 25 10 1 1.36402122788086 -5.1183723725 -1.9098180675 0.946563420472627 -3.78520986666667 NA
"2192" 25 10 2 1.69597312140842 -4.0410511725 0.425471366999999 1.31921199941927 -1.52145772638 0.863333333333333
"2193" 25 10 3 1.50271669007125 -4.868533855 -0.842418126000001 1.08738763756853 -3.18937805576667 0.62
"2194" 25 10 4 2.2239114442925 -3.74684418 2.360506255 2.23663590996562 -0.936469424133333 0.963333333333333
"2195" 25 10 5 1.82560277130594 -4.0544034875 0.775838427249999 1.50179977385539 -1.54836315533333 0.81
"2196" 25 10 6 1.53390345851399 -2.4854979 1.587586985 1.12183408889821 -0.500301415509333 1
"2197" 25 10 7 1.70908408517662 -0.883796247 4.336023555 1.33662202183877 0.808833497570667 1
"2198" 25 10 8 1.29193543759382 -3.15939843 1.51983142 0.880730946192658 -0.9061056542383 0.983333333333333
"2199" 25 10 9 1.40420640954353 -3.28573273 0.518063608 0.985375863130668 -1.208432394473 0.963333333333333
"2200" 25 10 10 2.31766096995254 -0.99914780275 5.69422781 2.45646281899537 2.163124927445 1
"2201" 25 10 11 1.51826601718681 -0.29024692275 3.7083384825 1.10442792279689 2.28615235219333 1
"2202" 25 10 12 1.56775338414225 0.2150978185 4.140172195 1.16045811158616 1.94669753381333 1
"2203" 25 10 13 1.71755374356021 1.189195485 6.3097504325 1.34799083075377 2.82251235296667 1
"2204" 25 10 14 1.74264537753916 1.67097559 6.5088316275 1.3822420356347 4.61187481793333 1
"2205" 25 10 15 1.9000504037695 2.079257615 8.2007668925 1.61787226706255 5.07906699733333 1
"2206" 25 12 1 1.77153295281494 -5.34203488 -0.457373445 1.42275398528366 -3.33584557683 NA
"2207" 25 12 2 1.67835643820093 -4.0264993675 0.500655909 1.29617536982188 -1.42652099612433 0.81
"2208" 25 12 3 1.98691296723681 -6.491600195 0.132889593499999 1.76468893495115 -3.92805369459667 0.506666666666667
"2209" 25 12 4 2.01074380463954 -5.9701012825 0.494006754499999 1.80724804552632 -2.96412760554733 0.586666666666667
"2210" 25 12 5 1.66685181325067 -4.5005526475 0.305004303249998 1.28134880886602 -1.99214430076033 0.716666666666667
"2211" 25 12 6 1.67790233106875 -3.368169695 2.8171683075 1.29558690096595 -0.837122815306667 0.94
"2212" 25 12 7 2.11910501653059 -3.395107495 4.598849685 2.01408799162764 -0.359002392960667 0.913333333333333
"2213" 25 12 8 2.16898764818806 -4.109655885 2.8878168575 2.11710399558677 -0.42857771839 0.886666666666667
"2214" 25 12 9 1.64017403039307 -2.2350311675 2.3397744575 1.24761720631531 -0.408769081954333 0.903333333333333
"2215" 25 12 10 1.71398406645126 -1.2034812925 3.934748695 1.34318751698232 1.01635745533633 1
"2216" 25 12 11 2.19885577589112 -1.529609595 6.085132355 2.18129174018391 2.372228715269 0.986666666666667
"2217" 25 12 12 1.71895442119434 -1.4260556475 4.46151346 1.34988025428916 2.29263665556 0.993333333333333
"2218" 25 12 13 1.97601913893583 -1.5280893075 4.65610776 1.74556905014834 1.90882423667667 1
"2219" 25 12 14 2.14872378171942 1.1386021575 8.11323937 2.07463502887766 3.90700743092 1
"2220" 25 12 15 1.81451660218575 1.437070235 6.8733101075 1.48524251543917 4.2014782477 1
"2221" 25 15 1 1.50333306022696 -5.283012065 -0.473708553000001 1.08805807745436 -2.847987445121 NA
"2222" 25 15 2 1.91661153371876 -4.2834308225 1.7576842475 1.64488915754269 -1.99875152872333 0.653333333333333
"2223" 25 15 3 1.80170451693835 -3.7020523475 1.6337967875 1.46633484370907 -0.328446685529667 0.903333333333333
"2224" 25 15 4 1.64131950457615 -4.309676335 0.894813538749998 1.24904713843433 -1.73277982086667 0.826666666666667
"2225" 25 15 5 2.03239098160349 -7.161697905 -1.0397629575 1.84679637427 -3.3572607611 0.413333333333333
"2226" 25 15 6 1.36906909887614 -1.6632653925 1.8549441675 0.951353630517592 0.636792237123333 0.963333333333333
"2227" 25 15 7 1.54721178423291 -3.5112189925 0.922973512499999 1.13686360940856 -0.560961091424 0.89
"2228" 25 15 8 1.98706405100156 -4.21024808 2.10821784 1.76495557094072 -0.57721758542 0.85
"2229" 25 15 9 1.92812042914639 -2.9336249 2.623076825 1.66392937059405 -0.75438693635 0.93
"2230" 25 15 10 1.73514415987472 -0.0899253425999999 5.0109376675 1.37191232838788 2.03031058361667 1
"2231" 25 15 11 2.08559369631042 -2.39803216 4.3803958025 1.94771163530636 2.32263229300667 0.95
"2232" 25 15 12 1.79864118528792 0.80641799125 6.13180452 1.46184984679597 3.83657989883333 1
"2233" 25 15 13 1.79221913372623 0.761771599000001 7.796061615 1.45249185262736 3.95460716007667 1
"2234" 25 15 14 1.77047291637198 0.87534994725 5.99236781499999 1.42124661328566 3.54976006556667 1
"2235" 25 15 15 1.98364014108368 0.83023367425 6.5913251975 1.7589228556871 3.9486851185 1
"2236" 25 20 1 1.83129026786481 -7.1349125925 -0.763431184 1.51036559083832 -3.50747959916 NA
"2237" 25 20 2 1.82866560698715 -4.7515140575 0.226398597249999 1.50640659114963 -2.23448588648867 0.626666666666667
"2238" 25 20 3 1.76561580481716 -3.932512925 0.7256770285 1.41436019752124 -2.37132915115 0.583333333333333
"2239" 25 20 4 2.04982659424605 -4.0271173775 2.7104751325 1.87927875268094 -0.666870894410333 0.946666666666667
"2240" 25 20 5 1.62740094822654 -4.38755558 0.0818550759499981 1.23178263266759 -2.22226969234667 0.753333333333333
"2241" 25 20 6 1.80718083053526 -3.2344429825 2.6709308425 1.47438698104224 -0.676078626348333 0.923333333333333
"2242" 25 20 7 1.63061206753628 -1.8527966025 2.537422325 1.23574439110002 -0.0885236524078 0.976666666666667
"2243" 25 20 8 1.99566352047161 -3.163376595 2.97692488 1.78019869996357 0.138557495005667 0.983333333333333
"2244" 25 20 9 1.56955235840865 -3.7593235475 1.0124941885 1.16254762479286 -1.560389591444 0.78
"2245" 25 20 10 2.34680595889972 -4.4925984225 3.54598147 2.52910990768841 -1.16948622606197 0.856666666666667
"2246" 25 20 11 1.98041343997774 0.73937416175 8.25067801499999 1.75325648412341 3.34795007823333 1
"2247" 25 20 12 2.16565998080606 -0.486169532 5.2182134025 2.11007068642329 2.92116865614033 0.993333333333333
"2248" 25 20 13 1.67589490042333 2.9780185275 7.073670595 1.29298870883492 4.890362848 1
"2249" 25 20 14 2.01528893580277 0.9999599665 6.8811501525 1.81548092051303 3.9488740987 1
"2250" 25 20 15 1.78491538783933 -1.45977753 4.3153708775 1.44192186845985 1.84646878313667 1
"2251" 26 4 1 1.94503446058103 -4.8403076375 0.554347898 1.69231248404915 -1.97313734949897 NA
"2252" 26 4 2 1.81214696459277 -2.2538008175 2.1205211 1.48172719560185 -0.315351885995667 0.666666666666667
"2253" 26 4 3 1.91347687297691 -3.9953391475 1.64552355 1.63974106105929 0.139051819692667 0.946666666666667
"2254" 26 4 4 2.27442706467109 -6.57303669 0.548947581749999 2.35252338158787 -3.63165554234127 0.366666666666667
"2255" 26 4 5 2.25949071612881 -5.09579792 1.602421955 2.31764638827379 -1.80453563036667 0.503333333333333
"2256" 26 4 6 1.64115209916023 -2.509630965 2.20550156 1.24883805867964 -0.37978992686406 0.693333333333333
"2257" 26 4 7 1.99714313082851 -3.9006705975 1.5895582825 1.78283465000598 -2.05404124643 0.423333333333333
"2258" 26 4 8 2.1307943620937 -4.09690304 2.7702224775 2.03776950318787 -1.03450922030967 0.37
"2259" 26 4 9 1.81895962822754 -3.9653856525 2.081550095 1.49185616804932 -1.784193385988 0.47
"2260" 26 4 10 2.07709558667712 -2.9594387825 3.2150074275 1.93122989928483 0.0526408359293333 0.666666666666667
"2261" 26 4 11 1.46601736489429 0.3274729385 3.737224365 1.04820463756539 2.14787102649333 1
"2262" 26 4 12 1.96244754309136 -1.102732605 4.61179510999999 1.72203892432325 1.11261252692667 0.783333333333333
"2263" 26 4 13 1.79457347335956 2.0654242 7.53104694 1.45591554044361 5.191108261 1
"2264" 26 4 14 1.41535921531854 1.681846925 5.46326561499999 0.996427080236217 3.19356960473333 1
"2265" 26 4 15 1.74604629561348 1.812976635 7.42765807 1.38695093030059 5.31718716116667 1
"2266" 26 6 1 1.29902785327214 -4.543339595 -1.1313929875 0.886999660048468 -3.04477270496667 NA
"2267" 26 6 2 1.44067473576406 -3.33519623 -0.16225682475 1.02197415474179 -1.70464455444667 0.83
"2268" 26 6 3 2.29541424073395 -5.16847271 1.88531421999999 2.40241794561615 -1.39417876549667 0.666666666666667
"2269" 26 6 4 1.08567720159655 -2.6735423925 0.0903069353 0.716582903921703 -1.346914266519 0.936666666666667
"2270" 26 6 5 1.68274182451822 -4.857054145 1.097979805 1.30187208156463 -1.91500337961333 0.796666666666667
"2271" 26 6 6 1.26596864348396 -1.6885442825 1.8130654 0.858155560725986 0.293240310665 0.966666666666667
"2272" 26 6 7 2.25747172316884 -1.8747518575 5.404709 2.31297179710344 0.71997883175 0.976666666666667
"2273" 26 6 8 2.00600701367042 -3.43540559 2.69633811 1.79870773211341 -0.00596452078666666 0.963333333333333
"2274" 26 6 9 1.68876900016036 -0.961895271 3.4616201025 1.30974238729605 1.16822099009467 0.993333333333333
"2275" 26 6 10 1.91932321006497 -0.15591436675 4.631605715 1.64935561762351 2.31163487540757 1
"2276" 26 6 11 1.75746721663284 0.0669806649700002 5.06428927999999 1.40288198784143 2.75395571286267 1
"2277" 26 6 12 2.2912625585164 -3.351863335 5.01799438 2.39246454572567 1.69921665270543 1
"2278" 26 6 13 1.40758477235626 1.6502438925 4.53021938 0.988710449853557 2.789043048 1
"2279" 26 6 14 1.67322891898643 2.91790407 6.7672160375 1.28954621578927 4.83253891666667 1
"2280" 26 6 15 1.70635463618644 1.48786866 7.460218825 1.33297875452897 4.87927471743333 1
"2281" 26 10 1 1.96186219801681 -6.5155247675 -0.67801037875 1.72103123227328 -2.79807223787667 NA
"2282" 26 10 2 1.82729507490196 -4.2148224925 1.27817409 1.50434342672258 -1.50601366473967 0.586666666666667
"2283" 26 10 3 1.88472703924781 -5.740290055 0.575336666499999 1.59326999673677 -2.67504591775333 0.443333333333333
"2284" 26 10 4 1.58323850579369 -4.730241685 -0.779118746 1.17856780010649 -2.33478183915 0.513333333333333
"2285" 26 10 5 1.96006310738537 -5.7898649725 1.4134392875 1.71793772469155 -1.35695793171373 0.703333333333333
"2286" 26 10 6 1.51157386395215 -4.1334001075 0.264293333 1.09706159768078 -1.23726215567567 0.87
"2287" 26 10 7 2.17627191561988 -2.5209481675 4.57242825 2.132581851253 0.140865911055667 0.796666666666667
"2288" 26 10 8 1.90188418267774 -3.0795523925 4.0161679675 1.62084180901167 0.261351807946667 0.973333333333333
"2289" 26 10 9 1.76597929381089 -2.508044755 3.28540425 1.41487439533317 -0.177456521343333 0.926666666666667
"2290" 26 10 10 1.71391702515483 -1.714382425 3.92470129 1.34309747096828 1.47130833996667 0.976666666666667
"2291" 26 10 11 1.84883018116086 1.1885393675 6.8981588325 1.53709096757723 3.86438129466667 1
"2292" 26 10 12 2.19623283903083 -1.3356868625 6.6042048375 2.17557784654254 3.56778524245667 0.99
"2293" 26 10 13 2.00567556288915 1.1706882025 7.1840831375 1.79811164782209 3.668518558 1
"2294" 26 10 14 1.7824411987054 0.55287009625 6.3969904825 1.43835869084629 3.18038770626 1
"2295" 26 10 15 1.58821000184408 0.691554045250001 5.6002990325 1.18444163404292 3.58046417235667 0.996666666666667
"2296" 26 12 1 1.99622301182829 -6.986126405 0.0262763237249983 1.78119498442966 -3.19209664679667 NA
"2297" 26 12 2 1.40488594455519 -2.898229625 0.52330808375 0.986045688088284 -0.579184669333 0.883333333333333
"2298" 26 12 3 1.38674621876488 -2.2381160525 1.551194405 0.968320342187318 -0.639296716663333 0.903333333333333
"2299" 26 12 4 1.61541315147569 -3.28060543 2.0639570775 1.2171044282714 -0.347789989063333 0.843333333333333
"2300" 26 12 5 2.37427552484084 -6.9422528375 -0.25234179025 2.59954646074458 -3.0235838002 0.54
"2301" 26 12 6 1.66668359127862 -2.4836251 0.824381087 1.2811332759717 -0.821860946858667 0.643333333333333
"2302" 26 12 7 2.06943511721589 -2.702982215 2.0644486 1.91649229218357 -0.299705874806667 0.856666666666667
"2303" 26 12 8 1.23740500160373 -2.9763309425 -0.39682491425 0.833990279805368 -1.1806819445 0.856666666666667
"2304" 26 12 9 0.918141602627958 -1.4709513975 0.60940788 0.606047489436349 -0.079866663718 0.923333333333333
"2305" 26 12 10 1.40821739257842 -0.486796075 3.45870493 0.989336125964805 1.22298421075333 0.986666666666667
"2306" 26 12 11 1.74481426149835 -0.7017670745 4.5861344375 1.38524321163828 2.01558460209333 1
"2307" 26 12 12 1.86772540233007 0.15459336175 4.5435874625 1.56641077112236 1.77572841574667 1
"2308" 26 12 13 1.77078686065 2.3627124 7.0867586025 1.42169287557464 4.007437542 1
"2309" 26 12 14 2.04727999448302 1.887096145 6.78246895 1.87449907040665 5.03082954666667 1
"2310" 26 12 15 1.55611985970381 1.7368701025 5.957681955 1.14703611770827 2.92273460666667 1
"2311" 26 15 1 1.87241991429595 -5.8687577075 0.475840095249998 1.57378159289962 -3.21879605036667 NA
"2312" 26 15 2 1.809280410263 -3.0998146275 1.2619546075 1.47748582605621 -1.29266348211033 0.603333333333333
"2313" 26 15 3 1.39711104276093 -6.4079838625 -3.389166185 0.978409005396899 -4.81917537266667 0.34
"2314" 26 15 4 1.67178075857077 -3.4259325575 2.042539905 1.28768009755081 -1.82256020216667 0.706666666666667
"2315" 26 15 5 0.812153180697632 -1.853939755 0.165870685 0.545100361077009 -0.4924138924196 0.966666666666667
"2316" 26 15 6 1.88923021133558 -4.499511585 1.3971508175 1.60046094460038 -2.70389963210333 0.593333333333333
"2317" 26 15 7 2.07759772049816 -3.0368200425 3.12047081 1.9321998786428 0.803984932 0.916666666666667
"2318" 26 15 8 1.38106554291508 -1.348676195 2.2754765925 0.962835222548341 0.545776013669667 0.973333333333333
"2319" 26 15 9 1.29141233750002 -2.9087269275 1.1810553775 0.880270356229929 -1.18720526560333 0.94
"2320" 26 15 10 1.20642291860329 -0.3903737905 2.9614871325 0.808547691072992 1.44584026817867 0.97
"2321" 26 15 11 2.09475232482127 -1.5249232525 4.15238981 1.96563194006395 1.45166608976 0.983333333333333
"2322" 26 15 12 2.32665487402611 -2.5717607175 4.142545085 2.47865566049487 0.744206985685667 0.693333333333333
"2323" 26 15 13 2.30538511618706 1.9364275875 8.07196769 2.42649197586713 3.91997029433333 1
"2324" 26 15 14 1.6544623564757 1.0187900175 4.9353856875 1.26557153095166 3.03836989856667 1
"2325" 26 15 15 1.52167155200272 1.0567936025 6.233971165 1.1081955022098 3.68112928310333 1
"2326" 26 20 1 1.76684861162733 -6.227838275 -1.87497804 1.41610490562783 -3.79700533833333 NA
"2327" 26 20 2 1.62318129785403 -5.7878342225 -0.61969225375 1.22659589143611 -2.74333657884 0.62
"2328" 26 20 3 1.81246511341981 -4.3123550275 1.635624285 1.4821986803683 -1.02183123103333 0.88
"2329" 26 20 4 1.89986372426707 -3.0012002 1.9639640825 1.6175702716618 -0.146690514190667 0.923333333333333
"2330" 26 20 5 1.90847394033396 -6.069948915 -0.160796344 1.63155803361447 -3.42410789681 0.583333333333333
"2331" 26 20 6 1.58679539941762 -3.1530091575 1.4475237475 1.18276730456789 -0.601174321777 0.946666666666667
"2332" 26 20 7 1.84094512819647 -2.49641901 2.4518881025 1.52501858213515 -0.268700612823333 0.973333333333333
"2333" 26 20 8 1.32278033584573 -0.64493402125 2.626245205 0.908320310827861 0.994172231107333 1
"2334" 26 20 9 1.79415322844134 -4.2206316575 2.37441245 1.45530382787994 -0.975153228518667 0.94
"2335" 26 20 10 1.99725544079721 -2.4059140825 4.0458279575 1.78303489135406 1.12360376676733 0.99
"2336" 26 20 11 2.2492448744828 -0.181634412 7.4117210375 2.29402138607745 2.77793258425933 1
"2337" 26 20 12 1.57599168914147 -0.35290319125 3.69815863 1.17005780776679 1.91945672992333 1
"2338" 26 20 13 1.68501560088921 1.0415733875 5.8105676025 1.30483561547163 3.6054919806 1
"2339" 26 20 14 2.03813189544657 0.46980956175 6.93303966 1.85742916490483 3.11702405196667 1
"2340" 26 20 15 2.1371177824996 -0.9075809215 6.065243045 2.05069600322105 3.44136311813333 1
"2341" 27 4 1 1.51871927284386 -4.8458267975 -0.7411067275 1.10492862446506 -3.03863749583333 NA
"2342" 27 4 2 1.92079363801133 -3.68786027 2.3102355775 1.65178266017545 -1.24223273224333 0.783333333333333
"2343" 27 4 3 2.04173827595996 -5.75951731 0.640656244749999 1.86413985462722 -2.25743272803853 0.703333333333333
"2344" 27 4 4 2.10470138469712 -6.0149483725 1.5679171875 1.98528573620985 -2.197347268002 0.69
"2345" 27 4 5 1.83875559479096 -5.3116347325 0.656681154 1.5216831558517 -2.04955251813 0.576666666666667
"2346" 27 4 6 1.82374107764479 -1.2853122825 3.214811025 1.49900648366818 0.96318787657 0.983333333333333
"2347" 27 4 7 2.31845029735536 -4.1687955875 3.9215918725 2.45840253784832 -0.486686324476667 0.966666666666667
"2348" 27 4 8 2.20905029182669 -3.964864775 2.7822982575 2.203642688565 0.323283383733333 0.72
"2349" 27 4 9 1.73217120940548 -2.1619389675 3.002456085 1.36783975776243 0.582463522484667 1
"2350" 27 4 10 1.80570174865398 -1.5405329775 4.25802996 1.47220785392358 2.00870211873333 0.95
"2351" 27 4 11 1.27602900345927 1.7303729325 4.8047381225 0.866832487904016 3.025066715 1
"2352" 27 4 12 1.57727757957406 -1.56866195 3.1423360125 1.17156334167575 1.59921599843983 0.996666666666667
"2353" 27 4 13 1.95612788388558 -0.119405339125 6.9200493575 1.71119054033261 3.96650803521667 1
"2354" 27 4 14 2.03890294122505 0.57297564675 7.305529895 1.85886188009477 4.32143968256667 1
"2355" 27 4 15 2.05716265840082 -0.15478966725 6.14767694 1.89311595542152 2.38720294974767 1
"2356" 27 6 1 1.42381082471006 -4.2512588475 -0.684527796750001 1.00488418041855 -2.6821067474 NA
"2357" 27 6 2 1.78485404745991 -3.3985429925 2.0705399875 1.44183342313801 -0.508785909096667 0.76
"2358" 27 6 3 1.36589645387127 -2.5403134325 1.503125565 0.948340106123185 0.0215820277157667 0.963333333333333
"2359" 27 6 4 2.21247797563188 -6.9566605925 0.544296632 2.21120903904143 -3.82180538119333 0.333333333333333
"2360" 27 6 5 1.14414428256878 -2.44379766 0.743331293999999 0.759728420784826 -0.74948188404953 0.956666666666667
"2361" 27 6 6 1.36135315257439 -2.6770072975 0.60833921925 0.944041284105509 -0.862899551668 0.793333333333333
"2362" 27 6 7 1.68782033775586 -1.324694395 2.9310469175 1.30850047310543 0.71234407172 1
"2363" 27 6 8 1.34667767895342 -1.17690648 2.4725952175 0.930288194527316 0.640317510900667 1
"2364" 27 6 9 1.93475828795193 -3.151837135 1.9135763725 1.67501103739899 -0.199289382664667 0.73
"2365" 27 6 10 1.33620627299604 0.798454325 4.08581403 0.920597594834713 2.25837602383333 1
"2366" 27 6 11 2.24309310105147 -0.9788855675 6.1870354025 2.27995240522419 2.04390992703333 1
